hotel_id,address,name,description,website_url,latitude,longitude,city_id,rating_location,rating_sleep,rating_rooms,rating_service,rating_value,rating_cleanliness,tripadvisor_price_level,amenities,cluster
644,"Obispo Orueta 2, 48009 Bilbao Spain",Hotel Lopez de Haro,,https://www.tripadvisor.com/Hotel_Review-g187454-d190606-Reviews-Hotel_Lopez_de_Haro-Bilbao_Province_of_Vizcaya_Basque_Country.html?m=66827,43.26468,-2.93048,315,4.5,4.0,3.5,4.0,4.0,4.0,2.0,"['Restaurant', 'Room service', 'Bar/Lounge', 'Internet', 'Free Internet', 'Wheelchair access', 'Wifi', 'Free Wifi', 'Dry Cleaning', 'Non-smoking rooms', 'Laundry Service', 'Concierge', 'Air conditioning', 'Multilingual Staff', 'Minibar', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Parking', 'Facilities for Disabled Guests', 'Housekeeping', 'Baggage Storage', 'Bath / Shower', 'English', 'Complimentary Toiletries', '24-Hour Front Desk', 'Ironing Service', 'Parking Garage', 'Paid Private Parking Nearby', 'Suites', 'Pets Allowed', 'Meeting rooms', 'Banquet Room', 'Smoking rooms available', 'Breakfast in the Room', 'Car Hire', 'Express Check-in / Check-out', 'Currency Exchange', 'Desk', 'French', 'Hair Dryer', 'Paid Private Parking On-site', 'Spanish', 'Telephone', 'Valet Parking']",4
645,"Calle Cartagena 30, 30002 Murcia Spain",Pacoche Murcia,"In the center of Murcia, Pacoche Hotel offers 72 comfortable rooms with full bathroom, hairdryer, air conditioning, music, telephone, FULLHD LCD TV with Freeview and satellite TV, mini-bar (some rooms) and smoking rooms. Our buildings also include garage in the same building, wheelchair access, soundproofing, installation CCTV, non smoking room, coffee shop, library and free WIFI in all the hotel management floors. From the Hotel Management welcome and hope make your stay as pleasant and comfortable.",https://www.tripadvisor.com/Hotel_Review-g187518-d535597-Reviews-Pacoche_Murcia-Murcia.html?m=66827,37.980095,-1.131685,383,4.5,3.5,3.5,3.5,4.0,4.0,1.0,"['Wifi', 'Air conditioning', 'Flatscreen TV', 'Baggage Storage', 'Spanish', 'Internet', 'Free Internet', 'Wheelchair access', 'Restaurant', 'Free Wifi', 'Non-smoking rooms', 'Business center', 'Laundry Service', 'Concierge', 'Family Rooms', 'Multilingual Staff', 'Self-Serve Laundry', 'Accessible rooms', 'Minibar', 'Breakfast Buffet', 'Breakfast Available', 'Parking', 'Housekeeping', 'Sauna', 'Bath / Shower', 'Bidet', 'Bottled Water', '24-Hour Check-in', 'Coffee Shop', 'English', 'Fitness / Spa Locker Rooms', 'Complimentary Toiletries', '24-Hour Front Desk', 'Hair Dryer', 'Hammam', 'Parking Garage', 'Private Bathrooms', 'Paid Private Parking On-site', 'Steam Room', 'Taxi Service', 'Telephone', 'Vending Machine', 'Wardrobe / Closet']",25
646,"Plaza Camachos 14, 30002 Murcia Spain",Pension Segura,,https://www.tripadvisor.com/Hotel_Review-g187518-d1625517-Reviews-Pension_Segura-Murcia.html?m=66827,37.98151,-1.13066,383,4.5,3.5,3.5,4.0,4.0,4.0,1.0,"['Internet', 'Free Wifi', 'Non-smoking rooms', 'Free Internet', 'Air conditioning', 'Flatscreen TV', 'Bath / Shower', 'Spanish', 'Wake Up Service / Alarm Clock']",25
647,"Rm-f19 Hacienda Riquelme Golf Resort, 30590 Sucina Spain",Hacienda Riquelme Golf Resort,"Opened in 2007, Hacienda Riquelme Golf Resort is located in a pretty, rural, location in open countryside, between the village of Sucina and the mountains of Sierra de Carrascoy - an area which has been designated a regional natural park - in the Region of Murcia, in Spain. Yet it is just twenty minutes from the beach and airport. The buildings keep the charm of the area alive, such as the manor house, now fully restored as a clubhouse and town centre. The apartments look out over the Nicklaus designed golf course and retain the colonial style of the Riquelme family constructions. The family-friendly resort has wide, open spaces designed to give a sense of space, peace, and tranquillity, and to provide an experience of nature in all its glory. The resort is ideal to enjoy a walk or bike ride around and to admire the wildflowers, olive and orange trees, large lakes, and local scenery. The resort is an escape from the tourist trail (and the noisy bars), located in a serene setting, surrounded by olive groves, and magnificent views of the golf course. Imagine waking up after an undisturbed night's sleep on a super-comfortable mattress, and taking breakfast, on your terrace or balcony, facing the well-maintained gardens, listening only to the birdlife. The resort covers 1,353.041 m², and consists of 1864 privately owned apartments (all with free Wi-Fi), in 78 blocks, scattered around an 18 hole golf course, designed by Nicklaus Design - one of the golf courses, which make up the ""GNK Golf Trail"" in the region. The resort centre is based around the old Hacienda - a painstakingly restored, late-19th Century, colonial-style country house - previously belonging to the Riquelme family, which gives its name to the resort. The hacienda buildings have been meticulously restored to their former glory, to provide an authentic Spanish clubhouse, simply oozing with character, charm, and ambiance, which further enhances the experience that is Hacienda Riquelme. The rest of the resort centre follows the same architectural style and contains a café, restaurant, bar, golf shop, and supermarket. The old dovecote has been converted into a café, right on the golf course itself. The apartments were designed by Antonio Aleman Architects and supported by careful attention to landscape, developed by EDSA - the leading design company in America for tourist complexes. Hacienda Riquelme has 24-hour security patrols, entry control, and CCTV coverage, giving total peace of mind. As well as the beautifully maintained golf course, there are two tennis courts, two paddle tennis courts, an outside gym, six children’s play areas, and 19 swimming pools, serving all 78 apartment blocks. Largely still a very traditional Spanish area; the Costa Cálida is known as the ""warm coast"" - enjoying year-round sunshine and very little rain. The Region of Murcia has an excellent climate, with over 320 days sunshine per year, and warm winters, and is the ideal venue for year-round golf. But it is not just about the golf, many owners have bought apartments here because they love the sun, the views of the gardens and the golf course, and the 19 swimming pools. The village of Sucina is just a few minutes from the resort by car, which offers the basic services and facilities needed for everyday living. There are shops, banks, a post office, supermarkets, banks, opticians, a pharmacy and restaurants, including Spanish, Italian and Indian. The seaside town of Los Alcázares, with sandy beaches, shallow sea, and restaurants is about a 20-minute drive away. Balsicas railway station is 15 minutes away, with its high-speed train links to Murcia, Cartagena, Madrid, Barcelona, and Valencia, etc. The resort has benefited from the building of Murcia's RM-1 motorway. This makes the resort much more accessible and allows residents and holidaymakers quick access to Sucina, the beach and airports. The resort is serviced by two regional airports - Corvera (RMU) a 20-minute drive away, and Alicante (ALC) about a 60-minute drive away. Both airports are easily reached via low-cost airlines from most UK airports. Car hire is available at the airports; there are plenty of taxis, or you can arrange private hire transfers,",https://www.tripadvisor.com/Hotel_Review-g1509165-d1228675-Reviews-Hacienda_Riquelme_Golf_Resort-Sucina.html?m=66827,37.896847,-0.970382,383,4.5,4.5,5.0,4.5,4.5,5.0,2.0,"['Pool', 'Free parking', 'Internet', 'Wheelchair access', 'Restaurant', 'Kitchenette', 'Public Wifi', 'Free Wifi', 'Golf course', 'Tennis Court', 'Multilingual Staff', 'Self-Serve Laundry', 'Refrigerator in room', 'Private Balcony', 'Outdoor pool', 'Kids Activities', 'Free Internet', 'Bar/Lounge', 'Wifi', 'Non-smoking rooms', 'Air conditioning', 'Family Rooms', 'Accessible rooms', 'Microwave', 'Flatscreen TV', 'Kids pool', 'Breakfast Available', 'Facilities for Disabled Guests', 'Bath / Shower', 'Bicycle Rental', 'Bidet', 'Bowling', 'Bowling Off-site', 'Cable / Satellite TV', 'Canoeing Off-site', 'Coffee Shop', 'Coffee / Tea Maker', 'Dining Area', 'Dishwasher', 'Electric Kettle', 'English', 'Fence Around Pool', 'Happy Hour', 'Hiking', ""Kids' Meals"", 'Kitchenware', 'Mountain View', 'Outdoor Dining Area', 'Oven', 'Parking Garage', 'Patio', 'Picnic Area', 'Pool View', 'Seating Area', 'Secured Parking', 'Separate Dining Area', 'Separate Living Room', 'Shallow End', 'Shops', 'Snack Bar', 'Sofa', 'Spanish', 'Special Diet Menus', 'Street Parking', 'Sun Terrace', 'Telephone', 'Tennis Court Off-site', 'Walking Tours', 'Wardrobe / Closet', 'Washing Machine', 'Water Park Off-site', 'Wine / Champagne']",25
648,"Calle Apostoles 34, 30001 Murcia Spain",Hotel Murcia Rincon de Pepe Affiliated by Melia,"El Hotel Murcia Rincón de Pepe Affiliated by Meliá. se encuentra en el centro de Murcia, a solo 100 metros de la catedral de Murcia y junto al nuevo Mercado de Correos. Ofrece centro de fitness y habitaciones con aire acondicionado y WiFi sin coste. Las habitaciones son luminosas, están insonorizadas y presentan una decoración moderna. Disponen de TV vía satélite de pantalla plana, minibar y baño privado con bañera, secador de pelo y artículos de aseo gratuitos. El hotel alberga 2 restaurantes, el Rincón de Pepe, un clásico por excelencia de la ciudad y, La Barra del Rincón, de estilo más informal donde podrás degustar una gran variedad de tapas españolas. Además, el restaurante cuenta con una terraza disponible en horario de comida y de cena. Cabe destacar el amplio desayuno bufé servido en el hotel para los huéspedes alojados. La Muralla, situado en la planta baja, es un bar de cócteles único en Murcia que cuenta con paredes árabes del siglo XVI. No se admiten mascotas.",https://www.tripadvisor.com/Hotel_Review-g187518-d206958-Reviews-Hotel_Murcia_Rincon_de_Pepe_Affiliated_by_Melia-Murcia.html?m=66827,37.98393,-1.126665,383,4.5,4.5,4.0,4.5,4.0,4.5,1.0,"['Restaurant', 'Room service', 'Business center', 'Internet', 'Free Internet', 'Wheelchair access', 'Wifi', 'Free Wifi', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Self-Serve Laundry', 'Minibar', 'Conference Facilities', 'Non-smoking hotel', 'Flatscreen TV', 'Breakfast Buffet', 'Private Balcony', 'Housekeeping', 'Baggage Storage', 'Blackout Curtains', 'Bottled Water', 'Breakfast in the Room', '24-Hour Check-in', 'Desk', 'English', 'Complimentary Toiletries', '24-Hour Front Desk', 'Hair Dryer', 'Parking Garage', 'Snack Bar', 'Spanish', 'Telephone', 'Safe', 'Parking', 'Bidet', 'Cable / Satellite TV', 'Car Hire', 'Express Check-in / Check-out', 'Clothes Rack', 'Coffee Shop', 'French', 'Interconnected room(s) available', 'Ironing Service', 'Nightclub / DJ', 'Portuguese', 'Private Bathrooms', 'Paid Private Parking On-site', 'Street Parking', 'Taxi Service', 'Umbrella', 'Wake Up Service / Alarm Clock', 'Walk-in Shower', 'Photo Copier / Fax In Business Center']",25
651,"Calle de la Madre Dios 4, 30004 Murcia Spain",Hesperia Murcia Centro,"The Hesperia Murcia Centro Hotel has one of the best locations in the entire city, Just a few meters away from the Cathedral of Santa Maria and the Episcopal Palace. The vibrant Gran Via Street, where you will find the best shops and boutiques, is just 50 meters away. With a short walk, you can get to museums and main tourist attractions. Besides, You can walk or jog next to the Segura River. The hotel features 120 modern rooms on its six floors. Standard rooms, decorated in neutral tones, feature free Wi-Fi and 50""flat-screen TV 50"". We also have Superior XL rooms, they offer a great space for families and business travelers. events, there are 3 meeting rooms, 2 of which can be combined to hold up 75 people.",https://www.tripadvisor.com/Hotel_Review-g187518-d273115-Reviews-Hesperia_Murcia_Centro-Murcia.html?m=66827,37.984318,-1.131214,383,5.0,4.5,4.5,4.5,4.5,4.5,1.0,"['Internet', 'Free Internet', 'Wheelchair access', 'Wifi', 'Free Wifi', 'Suites', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Business center', 'Laundry Service', 'Concierge', 'Banquet Room', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Non-smoking hotel', 'Safe', 'Breakfast Buffet', 'Housekeeping', 'Baggage Storage', 'Blackout Curtains', 'Desk', 'English', 'Complimentary Toiletries', '24-Hour Front Desk', 'Hair Dryer', 'Ironing Service', 'Shared Lounge / TV Area', 'Spanish', 'Telephone', 'Public Wifi', 'Minibar', 'Flatscreen TV', 'Breakfast Available', 'Complimentary Welcome Drink', 'Highchairs Available', 'Paid Private Parking Nearby']",25
652,"Plaza San Pedro 5 y 6, 30004 Murcia Spain",Hotel Zenit Murcia,"If you’re looking for a family-friendly hotel in Murcia, look no further than Hotel Zenit Murcia.
Close to some of Murcia's most popular landmarks, such as Plaza Cardenal Belluga (0.2 mi) and Episcopal Palace of Murcia (0.2 mi), Hotel Zenit Murcia is a great destination for tourists.
Hotel Zenit Murcia is a family-friendly hotel offering a flat screen TV, a minibar, and air conditioning in the rooms, and it is easy to stay connected during your stay as free wifi is offered to guests.
The hotel features a 24 hour front desk, a concierge, and newspaper. Plus, guests can enjoy a lounge, which has made this a popular choice among travelers visiting Murcia. For guests with a vehicle, parking is available.
Travelers looking to enjoy some burritos can head to Urban Burrito Bar. Otherwise, you may want to check out a steakhouse such as Vacanal Braseria, Puerta de Murcia, or The Burger Shop.
Plus, during your trip, don't forget to check out Plaza de las Flores (0.0 mi), Cathedral de Santa Maria (0.2 mi), and Real Casino de Murcia (0.2 mi), some attractions that are a short walk from Hotel Zenit Murcia.
The staff at Hotel Zenit Murcia looks forward to serving you during your upcoming visit.
",https://www.tripadvisor.com/Hotel_Review-g187518-d231658-Reviews-Hotel_Zenit_Murcia-Murcia.html?m=66827,37.984314,-1.133391,383,4.5,4.0,4.0,4.0,4.0,4.5,1.0,"['Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Wheelchair access', 'Dry Cleaning', 'Non-smoking rooms', 'Laundry Service', 'Concierge', 'Air conditioning', 'Multilingual Staff', 'Minibar', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'English', '24-Hour Front Desk', 'Hair Dryer', 'Paid Private Parking Nearby', 'Telephone', 'Bar/Lounge', 'Meeting rooms', 'Private Balcony', 'Parking', 'Baggage Storage', 'Coffee Shop', 'French', 'Ironing Service', 'Newspaper', 'Paid Public Parking Nearby', 'Soundproof Rooms', 'Spanish']",25
653,"Calle Cartagena 30, 30002 Murcia Spain",Pacoche Murcia,"In the center of Murcia, Pacoche Hotel offers 72 comfortable rooms with full bathroom, hairdryer, air conditioning, music, telephone, FULLHD LCD TV with Freeview and satellite TV, mini-bar (some rooms) and smoking rooms. Our buildings also include garage in the same building, wheelchair access, soundproofing, installation CCTV, non smoking room, coffee shop, library and free WIFI in all the hotel management floors. From the Hotel Management welcome and hope make your stay as pleasant and comfortable.",https://www.tripadvisor.com/Hotel_Review-g187518-d535597-Reviews-Pacoche_Murcia-Murcia.html?m=66827,37.980095,-1.131685,383,4.5,3.5,3.5,3.5,4.0,4.0,1.0,,25
654,"Paseo Garay 5, 30003 Murcia Spain",Barcelo Murcia Siete Coronas,,https://www.tripadvisor.com/Hotel_Review-g187518-d228503-Reviews-Barcelo_Murcia_Siete_Coronas-Murcia.html?m=66827,37.982098,-1.124232,383,4.5,4.5,4.5,4.5,4.5,4.5,1.0,"['Room service', 'Restaurant', 'Wheelchair access', 'Bar/Lounge', 'Meeting rooms', 'Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Laundry Service', 'Suites', 'Public Wifi', 'Dry Cleaning', 'Non-smoking rooms', 'Business center', 'Banquet Room', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Minibar', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Parking', 'Baggage Storage', 'Breakfast in the Room', 'Coffee Shop', 'Desk', 'English', '24-Hour Front Desk', 'Hair Dryer', 'Ironing Service', 'Parking Garage', 'Paid Private Parking On-site', 'Paid Private Parking Nearby', 'Paid Public Parking Nearby', 'Paid Public Parking On-site', 'Spanish', 'Special Diet Menus', 'Taxi Service', 'Breakfast Available', 'Facilities for Disabled Guests', 'Housekeeping', 'Bath / Shower', 'Complimentary Toiletries', 'French', 'German', 'Highchairs Available', 'Italian', 'Newspaper', 'VIP Room Facilities']",25
655,"Calle Radio Murcia 3, 30001 Murcia Spain",Hotel Cetina Murcia,"Bienvenido al Hotel Cetina Murcia, situado en pleno centro histórico de Murcia. Déjate seducir por la belleza de Murcia mientras disfrutas de un hotel que combina el encanto histórico de la ciudad con el confort moderno, hotel pequeño, con encanto y un diseño contemporáneo que nos ha permitido convertirnos en un ícono de la ciudad. Situados a escasos pasos de los monumentos más emblemáticos como La Catedral y el Real Casino de Murcia. Somos un hotel para la gente que le gusta conocer la ciudad a pie, los rincones más escondidos y poder disfrutar del encanto de sus lugares, ideal para quienes les gusta tener la ciudad a sus pies.",https://www.tripadvisor.com/Hotel_Review-g187518-d9763884-Reviews-Hotel_Cetina_Murcia-Murcia.html?m=66827,37.985104,-1.128497,383,5.0,4.5,4.5,4.5,4.5,4.5,1.0,"['Internet', 'Suites', 'Free Internet', 'Wheelchair access', 'Bar/Lounge', 'Wifi', 'Public Wifi', 'Free Wifi', 'Non-smoking rooms', 'Laundry Service', 'Concierge', 'Air conditioning', 'Multilingual Staff', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Housekeeping', 'Baggage Storage', 'English', 'French', '24-Hour Front Desk', 'Paid Public Parking Nearby', 'Snack Bar', 'Spanish', 'Telephone', 'Conference Facilities', 'VIP Room Facilities']",25
